tic_id,tce_ext,period,epoch_btjd,depth_ppm,duration_hr,snr,impact,rad_ratio,stellar_Teff,tess_mag,label,source,sector
265591866,TCE_1,2.280461072921753,1325.9214337054364,835711.841875178,2.0,,0.10000000149011612,0.16369344429379962,6242.0,10.94699955,-1,SPOC_TCE,1
265591866,TCE_2,0.45622854269033897,1325.6976411405888,11405.065546896383,5.474742512284068,15.282756805419922,0.8660237913024371,0.11155477913584386,6242.0,10.94699955,-1,SPOC_TCE,1
265591866,TCE_1,2.280461072921753,1325.9228226989871,829816.9651657579,2.0,,0.10000000149011612,0.15482015729461615,7381.0,10.84039974,-1,SPOC_TCE,1
265591866,TCE_2,2.2809855458645636,1327.0624892435592,70279.9660172333,5.698573101248139,94.31937408447266,0.9901045603371778,0.3978666420196068,7381.0,10.84039974,-1,SPOC_TCE,1
